,genes,Approved symbol,all_symbols,Previous symbols,Alias symbols,cce_genes_symbols,symbol_updated,CCE_symbol,Hugo_symbol,Previous_symbol,pathway_genes_cce,pathway_genes_hugo,duplicated,Final_symbol
19007,TRMU,TRMU,"TRMU, TRMT, FLJ10140, MTO2, MTU1",TRMT,"FLJ10140, MTO2, MTU1",TRMU,False,TRMU,TRMU,,TRMU,TRMU,False,TRMU
19008,TRNAU1AP,TRNAU1AP,"TRNAU1AP, TRSPAP1, SECP43, FLJ20503",TRSPAP1,"SECP43, FLJ20503",TRNAU1AP,False,TRNAU1AP,TRNAU1AP,,,,False,TRNAU1AP
19009,TRNP1,TRNP1,"TRNP1, C1orf225, TRNP",C1orf225,TRNP,TRNP1,False,TRNP1,TRNP1,,,,False,TRNP1
19010,TRNT1,TRNT1,"TRNT1, NA, MtCCA, CGI-47, CCA1",NA,"MtCCA, CGI-47, CCA1",TRNT1,False,TRNT1,TRNT1,,TRNT1,TRNT1,False,TRNT1
19011,TRO,TRO,"TRO, NA, MAGE-D3, KIAA1114, MAGED3",NA,"MAGE-D3, KIAA1114, MAGED3",TRO,False,TRO,TRO,,,,False,TRO
19012,TROAP,TROAP,"TROAP, NA, TASTIN",NA,TASTIN,TROAP,False,TROAP,TROAP,,,,False,TROAP
19013,TROVE2,RO60,"RO60, SSA2, TROVE2, NA","SSA2, TROVE2",NA,TROVE2,True,TROVE2,RO60,TROVE2,,,False,TROVE2
19014,TRPA1,TRPA1,"TRPA1, ANKTM1, NA",ANKTM1,NA,TRPA1,False,TRPA1,TRPA1,,TRPA1,TRPA1,False,TRPA1
19015,TRPC1,TRPC1,"TRPC1, NA, HTRP-1",NA,HTRP-1,TRPC1,False,TRPC1,TRPC1,,TRPC1,TRPC1,False,TRPC1
19016,TRPC2,,,,,,,TRPC2,,,,,False,TRPC2
19017,TRPC3,TRPC3,"TRPC3, NA, NA",NA,NA,TRPC3,False,TRPC3,TRPC3,,TRPC3,TRPC3,False,TRPC3
19018,TRPC4,TRPC4,"TRPC4, NA, HTRP4, TRP4",NA,"HTRP4, TRP4",TRPC4,False,TRPC4,TRPC4,,TRPC4,TRPC4,False,TRPC4
19019,TRPC4AP,TRPC4AP,"TRPC4AP, C20orf188, DKFZP727M231, DKFZp586C1223, dJ756N5.2, TRRP4AP, PPP1R158",C20orf188,"DKFZP727M231, DKFZp586C1223, dJ756N5.2, TRRP4AP, PPP1R158",TRPC4AP,False,TRPC4AP,TRPC4AP,,TRPC4AP,TRPC4AP,False,TRPC4AP
19020,TRPC5,TRPC5,"TRPC5, NA, PPP1R159",NA,PPP1R159,TRPC5,False,TRPC5,TRPC5,,TRPC5,TRPC5,False,TRPC5
19021,TRPC6,TRPC6,"TRPC6, FSGS2, TRP6",FSGS2,TRP6,TRPC6,False,TRPC6,TRPC6,,TRPC6,TRPC6,False,TRPC6
19022,TRPC7,TRPC7,"TRPC7, NA, NA",NA,NA,TRPC7,False,TRPC7,TRPC7,,TRPC7,TRPC7,False,TRPC7
19023,TRPM1,TRPM1,"TRPM1, MLSN1, LTRPC1, CSNB1C",MLSN1,"LTRPC1, CSNB1C",TRPM1,False,TRPM1,TRPM1,,TRPM1,TRPM1,False,TRPM1
19024,TRPM2,TRPM2,"TRPM2, TRPC7, KNP3, LTRPC2, NUDT9L1, NUDT9H, EREG1",TRPC7,"KNP3, LTRPC2, NUDT9L1, NUDT9H, EREG1",TRPM2,True,TRPM2,TRPM2,TRPM2,TRPM2,TRPM2,False,TRPM2
19025,TRPM3,TRPM3,"TRPM3, NA, KIAA1616, LTRPC3, GON-2",NA,"KIAA1616, LTRPC3, GON-2",TRPM3,False,TRPM3,TRPM3,,TRPM3,TRPM3,False,TRPM3
19026,TRPM4,TRPM4,"TRPM4, NA, FLJ20041",NA,FLJ20041,TRPM4,False,TRPM4,TRPM4,,TRPM4,TRPM4,False,TRPM4
19027,TRPM5,TRPM5,"TRPM5, NA, LTRPC5, MTR1",NA,"LTRPC5, MTR1",TRPM5,False,TRPM5,TRPM5,,TRPM5,TRPM5,False,TRPM5
19028,TRPM6,TRPM6,"TRPM6, HOMG, HSH, CHAK2, FLJ22628","HOMG, HSH","CHAK2, FLJ22628",TRPM6,False,TRPM6,TRPM6,,TRPM6,TRPM6,False,TRPM6
19029,TRPM7,TRPM7,"TRPM7, NA, CHAK1, LTRPC7, TRP-PLIK",NA,"CHAK1, LTRPC7, TRP-PLIK",TRPM7,False,TRPM7,TRPM7,,TRPM7,TRPM7,False,TRPM7
19030,TRPM8,TRPM8,"TRPM8, NA, NA",NA,NA,TRPM8,False,TRPM8,TRPM8,,TRPM8,TRPM8,False,TRPM8
19031,TRPS1,TRPS1,"TRPS1, NA, LGCR, GC79",NA,"LGCR, GC79",TRPS1,False,TRPS1,TRPS1,,,,False,TRPS1
19032,TRPT1,TRPT1,"TRPT1, NA, MGC11134",NA,MGC11134,TRPT1,False,TRPT1,TRPT1,,,,False,TRPT1
19033,TRPV1,TRPV1,"TRPV1, VR1, NA",VR1,NA,TRPV1,False,TRPV1,TRPV1,,TRPV1,TRPV1,False,TRPV1
19034,TRPV2,TRPV2,"TRPV2, NA, VRL, VRL-1, VRL1",NA,"VRL, VRL-1, VRL1",TRPV2,False,TRPV2,TRPV2,,TRPV2,TRPV2,False,TRPV2
19035,TRPV3,TRPV3,"TRPV3, NA, VRL3",NA,VRL3,TRPV3,False,TRPV3,TRPV3,,TRPV3,TRPV3,False,TRPV3
19036,TRPV4,TRPV4,"TRPV4, NA, OTRPC4, TRP12, VROAC, VRL-2, VR-OAC, CMT2C",NA,"OTRPC4, TRP12, VROAC, VRL-2, VR-OAC, CMT2C",TRPV4,False,TRPV4,TRPV4,,TRPV4,TRPV4,False,TRPV4
19037,TRPV5,TRPV5,"TRPV5, ECAC1, CaT2",ECAC1,CaT2,TRPV5,False,TRPV5,TRPV5,,TRPV5,TRPV5,False,TRPV5
19038,TRPV6,TRPV6,"TRPV6, ECAC2, CaT1",ECAC2,CaT1,TRPV6,False,TRPV6,TRPV6,,TRPV6,TRPV6,False,TRPV6
481,TRRAP,TRRAP,"TRRAP, NA, TR-AP, PAF400, Tra1",NA,"TR-AP, PAF400, Tra1",TRRAP,False,TRRAP,TRRAP,,TRRAP,TRRAP,False,TRRAP
19039,TRUB1,TRUB1,"TRUB1, NA, PUS4",NA,PUS4,TRUB1,False,TRUB1,TRUB1,,,,False,TRUB1
19040,TRUB2,TRUB2,"TRUB2, NA, CLONE24922",NA,CLONE24922,TRUB2,False,TRUB2,TRUB2,,,,False,TRUB2
19041,TRY6,,,,,,,TRY6,,,,,False,TRY6
19042,TRYX3,PRSS58,"PRSS58, NA, TRYX3",NA,TRYX3,TRYX3,True,TRYX3,PRSS58,TRYX3,,,False,TRYX3
482,TSC1,TSC1,"TSC1, TSC, KIAA0243, LAM, hamartin",TSC,"KIAA0243, LAM, hamartin",TSC1,False,TSC1,TSC1,,TSC1,TSC1,False,TSC1
483,TSC2,TSC2,"TSC2, TSC4, tuberin, LAM, PPP1R160",TSC4,"tuberin, LAM, PPP1R160",TSC2,False,TSC2,TSC2,,TSC2,TSC2,False,TSC2
19043,TSC22D1,TSC22D1,"TSC22D1, TGFB1I4, TSC22, MGC17597",TGFB1I4,"TSC22, MGC17597",TSC22D1,False,TSC22D1,TSC22D1,,TSC22D1,TSC22D1,False,TSC22D1
19044,TSC22D2,TSC22D2,"TSC22D2, NA, KIAA0669, TILZ4a, TILZ4b, TILZ4c",NA,"KIAA0669, TILZ4a, TILZ4b, TILZ4c",TSC22D2,False,TSC22D2,TSC22D2,,,,False,TSC22D2
19045,TSC22D3,TSC22D3,"TSC22D3, DSIPI, DIP, GILZ, TSC-22R, hDIP",DSIPI,"DIP, GILZ, TSC-22R, hDIP",TSC22D3,False,TSC22D3,TSC22D3,,TSC22D3,TSC22D3,False,TSC22D3
19046,TSC22D4,TSC22D4,"TSC22D4, NA, THG-1, TILZ2",NA,"THG-1, TILZ2",TSC22D4,False,TSC22D4,TSC22D4,,,,False,TSC22D4
19047,TSEN15,TSEN15,"TSEN15, C1orf19, NA",C1orf19,NA,TSEN15,False,TSEN15,TSEN15,,TSEN15,TSEN15,False,TSEN15
19048,TSEN2,TSEN2,"TSEN2, NA, SEN2, SEN2L, MGC2776",NA,"SEN2, SEN2L, MGC2776",TSEN2,False,TSEN2,TSEN2,,TSEN2,TSEN2,False,TSEN2
19049,TSEN34,TSEN34,"TSEN34, LENG5, SEN34, SEN34L",LENG5,"SEN34, SEN34L",TSEN34,False,TSEN34,TSEN34,,TSEN34,TSEN34,False,TSEN34
19050,TSEN54,TSEN54,"TSEN54, NA, SEN54, SEN54L",NA,"SEN54, SEN54L",TSEN54,False,TSEN54,TSEN54,,TSEN54,TSEN54,False,TSEN54
19051,TSFM,TSFM,"TSFM, NA, EF-Tsmt, EF-TS",NA,"EF-Tsmt, EF-TS",TSFM,False,TSFM,TSFM,,TSFM,TSFM,False,TSFM
19053,TSG1,,,,,,,TSG1,,,,,False,TSG1
19052,TSG101,TSG101,"TSG101, TSG10, VPS23",TSG10,VPS23,TSG101,False,TSG101,TSG101,,TSG101,TSG101,False,TSG101
19054,TSGA10,TSGA10,"TSGA10, NA, CEP4L, CT79",NA,"CEP4L, CT79",TSGA10,False,TSGA10,TSGA10,,,,False,TSGA10
19055,TSGA10IP,TSGA10IP,"TSGA10IP, NA, FLJ32880, FAM161C",NA,"FLJ32880, FAM161C",TSGA10IP,False,TSGA10IP,TSGA10IP,,,,False,TSGA10IP
19056,TSGA13,TSGA13,"TSGA13, NA, NA",NA,NA,TSGA13,False,TSGA13,TSGA13,,,,False,TSGA13
19057,TSGA14,CEP41,"CEP41, TSGA14, DKFZp762H1311, FLJ22445, JBTS15",TSGA14,"DKFZp762H1311, FLJ22445, JBTS15",TSGA14,True,TSGA14,CEP41,TSGA14,,CEP41,False,CEP41
19058,TSHB,TSHB,"TSHB, NA, NA",NA,NA,TSHB,False,TSHB,TSHB,,TSHB,TSHB,False,TSHB
484,TSHR,TSHR,"TSHR, NA, LGR3",NA,LGR3,TSHR,False,TSHR,TSHR,,TSHR,TSHR,False,TSHR
19059,TSHZ1,TSHZ1,"TSHZ1, SDCCAG33, NY-CO-33, TSH1",SDCCAG33,"NY-CO-33, TSH1",TSHZ1,False,TSHZ1,TSHZ1,,,,False,TSHZ1
19060,TSHZ2,TSHZ2,"TSHZ2, C20orf17, ZNF218, ZABC2, OVC10-2, TSH2","C20orf17, ZNF218","ZABC2, OVC10-2, TSH2",TSHZ2,False,TSHZ2,TSHZ2,,,,False,TSHZ2
19061,TSHZ3,TSHZ3,"TSHZ3, ZNF537, KIAA1474, TSH3",ZNF537,"KIAA1474, TSH3",TSHZ3,False,TSHZ3,TSHZ3,,,,False,TSHZ3
19062,TSIX,,,,,,,TSIX,,,,,False,TSIX
19063,TSKS,TSKS,"TSKS, NA, TSSKS, PPP1R161",NA,"TSSKS, PPP1R161",TSKS,False,TSKS,TSKS,,,,False,TSKS
19064,TSKU,TSKU,"TSKU, LRRC54, E2IG4, TSK",LRRC54,"E2IG4, TSK",TSKU,False,TSKU,TSKU,,,,False,TSKU
19065,TSLP,TSLP,"TSLP, NA, NA",NA,NA,TSLP,False,TSLP,TSLP,,TSLP,TSLP,False,TSLP
19066,TSN,TSN,"TSN, NA, TRSLN, BCLF-1, REHF-1",NA,"TRSLN, BCLF-1, REHF-1",TSN,False,TSN,TSN,,TSN,TSN,False,TSN
19067,TSNARE1,TSNARE1,"TSNARE1, NA, FLJ31164",NA,FLJ31164,TSNARE1,False,TSNARE1,TSNARE1,,,,False,TSNARE1
19068,TSNAX,TSNAX,"TSNAX, NA, TRAX, C3PO",NA,"TRAX, C3PO",TSNAX,False,TSNAX,TSNAX,,TSNAX,TSNAX,False,TSNAX
19069,TSNAX-DISC1,,,,,,,TSNAX-DISC1,,,,,False,TSNAX-DISC1
19070,TSNAXIP1,TSNAXIP1,"TSNAXIP1, NA, TXI1",NA,TXI1,TSNAXIP1,False,TSNAXIP1,TSNAXIP1,,,,False,TSNAXIP1
19072,TSPAN1,TSPAN1,"TSPAN1, NA, TSPAN-1, NET-1",NA,"TSPAN-1, NET-1",TSPAN1,False,TSPAN1,TSPAN1,,,,False,TSPAN1
19071,TSPAN10,TSPAN10,"TSPAN10, NA, OCSP",NA,OCSP,TSPAN10,False,TSPAN10,TSPAN10,,,,False,TSPAN10
19073,TSPAN11,TSPAN11,"TSPAN11, NA, NA",NA,NA,TSPAN11,False,TSPAN11,TSPAN11,,,,False,TSPAN11
19074,TSPAN12,TSPAN12,"TSPAN12, TM4SF12, NET-2",TM4SF12,NET-2,TSPAN12,False,TSPAN12,TSPAN12,,,,False,TSPAN12
19075,TSPAN13,TSPAN13,"TSPAN13, TM4SF13, NET-6",TM4SF13,NET-6,TSPAN13,False,TSPAN13,TSPAN13,,,,False,TSPAN13
19076,TSPAN14,TSPAN14,"TSPAN14, TM4SF14, DC-TM4F2, MGC11352",TM4SF14,"DC-TM4F2, MGC11352",TSPAN14,False,TSPAN14,TSPAN14,,TSPAN14,TSPAN14,False,TSPAN14
19077,TSPAN15,TSPAN15,"TSPAN15, TM4SF15, NET-7",TM4SF15,NET-7,TSPAN15,False,TSPAN15,TSPAN15,,TSPAN15,TSPAN15,False,TSPAN15
19078,TSPAN16,TSPAN16,"TSPAN16, TM4SF16, TM4-B, TM-8",TM4SF16,"TM4-B, TM-8",TSPAN16,False,TSPAN16,TSPAN16,,,,False,TSPAN16
19079,TSPAN17,TSPAN17,"TSPAN17, FBXO23, TM4SF17, FBX23","FBXO23, TM4SF17",FBX23,TSPAN17,False,TSPAN17,TSPAN17,,,,False,TSPAN17
19080,TSPAN18,TSPAN18,"TSPAN18, NA, TSPAN",NA,TSPAN,TSPAN18,False,TSPAN18,TSPAN18,,,,False,TSPAN18
19081,TSPAN19,TSPAN19,"TSPAN19, NA, NA",NA,NA,TSPAN19,False,TSPAN19,TSPAN19,,,,False,TSPAN19
19082,TSPAN2,TSPAN2,"TSPAN2, NA, TSPAN-2, TSN2, FLJ12082",NA,"TSPAN-2, TSN2, FLJ12082",TSPAN2,False,TSPAN2,TSPAN2,,,,False,TSPAN2
19083,TSPAN3,TSPAN3,"TSPAN3, TM4SF8, TM4-A, TSPAN-3",TM4SF8,"TM4-A, TSPAN-3",TSPAN3,False,TSPAN3,TSPAN3,,,,False,TSPAN3
19084,TSPAN31,TSPAN31,"TSPAN31, SAS, NA",SAS,NA,TSPAN31,False,TSPAN31,TSPAN31,,,,False,TSPAN31
19085,TSPAN32,TSPAN32,"TSPAN32, TSSC6, PHEMX, NA","TSSC6, PHEMX",NA,TSPAN32,False,TSPAN32,TSPAN32,,,,False,TSPAN32
19086,TSPAN33,TSPAN33,"TSPAN33, NA, MGC50844, Penumbra",NA,"MGC50844, Penumbra",TSPAN33,False,TSPAN33,TSPAN33,,TSPAN33,TSPAN33,False,TSPAN33
19087,TSPAN4,TSPAN4,"TSPAN4, TM4SF7, NAG-2, TSPAN-4, TETRASPAN",TM4SF7,"NAG-2, TSPAN-4, TETRASPAN",TSPAN4,False,TSPAN4,TSPAN4,,,,False,TSPAN4
19088,TSPAN5,TSPAN5,"TSPAN5, TM4SF9, Tspan-5, NET-4",TM4SF9,"Tspan-5, NET-4",TSPAN5,False,TSPAN5,TSPAN5,,TSPAN5,TSPAN5,False,TSPAN5
19089,TSPAN6,TSPAN6,"TSPAN6, TM4SF6, T245, TSPAN-6",TM4SF6,"T245, TSPAN-6",TSPAN6,False,TSPAN6,TSPAN6,,,,False,TSPAN6
19090,TSPAN7,TSPAN7,"TSPAN7, MXS1, TM4SF2, MRX58, DXS1692E, TALLA-1, A15, CD231","MXS1, TM4SF2, MRX58","DXS1692E, TALLA-1, A15, CD231",TSPAN7,False,TSPAN7,TSPAN7,,TSPAN7,TSPAN7,False,TSPAN7
19091,TSPAN8,TSPAN8,"TSPAN8, TM4SF3, CO-029",TM4SF3,CO-029,TSPAN8,False,TSPAN8,TSPAN8,,,,False,TSPAN8
19092,TSPAN9,TSPAN9,"TSPAN9, NA, NET-5",NA,NET-5,TSPAN9,False,TSPAN9,TSPAN9,,,,False,TSPAN9
19094,TSPO,TSPO,"TSPO, BZRP, PBR, MBR, PKBS, mDRC, DBI, IBP, pk18, TSPO1",BZRP,"PBR, MBR, PKBS, mDRC, DBI, IBP, pk18, TSPO1",TSPO,True,TSPO,TSPO,TSPO,TSPO,TSPO,False,TSPO
19093,TSPO2,TSPO2,"TSPO2, BZRPL1, dJ34B21.2",BZRPL1,dJ34B21.2,TSPO2,False,TSPO2,TSPO2,,,,False,TSPO2
19095,TSPY1,TSPY1,"TSPY1, TSPY, CT78",TSPY,CT78,TSPY1,False,TSPY1,TSPY1,,,,False,TSPY1
19096,TSPY2,TSPY2,"TSPY2, NA, TSPYQ1",NA,TSPYQ1,TSPY2,False,TSPY2,TSPY2,,,,False,TSPY2
19097,TSPY3,TSPY3,"TSPY3, NA, CT78",NA,CT78,TSPY3,False,TSPY3,TSPY3,,,,False,TSPY3
19098,TSPY4,TSPY4,"TSPY4, NA, NA",NA,NA,TSPY4,False,TSPY4,TSPY4,,,,False,TSPY4
19099,TSPYL1,TSPYL1,"TSPYL1, TSPYL, NA",TSPYL,NA,TSPYL1,False,TSPYL1,TSPYL1,,,,False,TSPYL1
19100,TSPYL2,TSPYL2,"TSPYL2, NA, SE20-4, HRIHFB2216, CTCL, DENTT, CDA1, CINAP, TSPX",NA,"SE20-4, HRIHFB2216, CTCL, DENTT, CDA1, CINAP, TSPX",TSPYL2,False,TSPYL2,TSPYL2,,TSPYL2,TSPYL2,False,TSPYL2
19101,TSPYL3,,,,,,,TSPYL3,,,,,False,TSPYL3
19102,TSPYL4,TSPYL4,"TSPYL4, NA, dJ486I3.2, KIAA0721",NA,"dJ486I3.2, KIAA0721",TSPYL4,False,TSPYL4,TSPYL4,,,,False,TSPYL4
19103,TSPYL5,TSPYL5,"TSPYL5, NA, KIAA1750",NA,KIAA1750,TSPYL5,False,TSPYL5,TSPYL5,,,,False,TSPYL5
19104,TSPYL6,TSPYL6,"TSPYL6, NA, NA",NA,NA,TSPYL6,False,TSPYL6,TSPYL6,,,,False,TSPYL6
19105,TSR1,TSR1,"TSR1, NA, FLJ10534",NA,FLJ10534,TSR1,False,TSR1,TSR1,,TSR1,TSR1,False,TSR1
19106,TSR2,TSR2,"TSR2, NA, DT1P1A10, RP1-112K5.2, WGG1",NA,"DT1P1A10, RP1-112K5.2, WGG1",TSR2,False,TSR2,TSR2,,,,False,TSR2
19107,TSSC1,EIPR1,"EIPR1, TSSC1, EIPR-1",TSSC1,EIPR-1,TSSC1,True,TSSC1,EIPR1,TSSC1,,,False,TSSC1
19108,TSSC4,TSSC4,"TSSC4, NA, NA",NA,NA,TSSC4,False,TSSC4,TSSC4,,,,False,TSSC4
19109,TSSK1B,TSSK1B,"TSSK1B, STK22D, TSSK1, SPOGA4, FKSG81","STK22D, TSSK1","SPOGA4, FKSG81",TSSK1B,False,TSSK1B,TSSK1B,,,,False,TSSK1B
19110,TSSK2,TSSK2,"TSSK2, STK22B, SPOGA2, FLJ38613",STK22B,"SPOGA2, FLJ38613",TSSK2,False,TSSK2,TSSK2,,,,False,TSSK2
19111,TSSK3,TSSK3,"TSSK3, STK22C, SPOGA3",STK22C,SPOGA3,TSSK3,False,TSSK3,TSSK3,,,,False,TSSK3
19112,TSSK4,TSSK4,"TSSK4, C14orf20, STK22E, NA","C14orf20, STK22E",NA,TSSK4,False,TSSK4,TSSK4,,,,False,TSSK4
19113,TSSK6,TSSK6,"TSSK6, NA, SSTK, FLJ24002, CT72",NA,"SSTK, FLJ24002, CT72",TSSK6,False,TSSK6,TSSK6,,,,False,TSSK6
19114,TST,TST,"TST, NA, RDS",NA,RDS,TST,False,TST,TST,,TST,TST,False,TST
19115,TSTA3,GFUS,"GFUS, TSTA3, FX, P35B, SDR4E1",TSTA3,"FX, P35B, SDR4E1",TSTA3,True,TSTA3,GFUS,TSTA3,,GFUS,False,GFUS
19116,TSTD1,TSTD1,"TSTD1, NA, KAT",NA,KAT,TSTD1,False,TSTD1,TSTD1,,TSTD1,TSTD1,False,TSTD1
19117,TSTD2,TSTD2,"TSTD2, C9orf97, PP4189",C9orf97,PP4189,TSTD2,False,TSTD2,TSTD2,,,,False,TSTD2
19118,TTBK1,TTBK1,"TTBK1, NA, KIAA1855",NA,KIAA1855,TTBK1,False,TTBK1,TTBK1,,,,False,TTBK1
19119,TTBK2,TTBK2,"TTBK2, SCA11, KIAA0847",SCA11,KIAA0847,TTBK2,False,TTBK2,TTBK2,,TTBK2,TTBK2,False,TTBK2
19124,TTC1,TTC1,"TTC1, NA, TPR1",NA,TPR1,TTC1,False,TTC1,TTC1,,,,False,TTC1
19120,TTC12,TTC12,"TTC12, NA, FLJ13859, FLJ20535, TPARM",NA,"FLJ13859, FLJ20535, TPARM",TTC12,False,TTC12,TTC12,,,,False,TTC12
761,TTC13,TTC13,"TTC13, NA, FLJ22584",NA,FLJ22584,TTC13,False,TTC13,TTC13,,,,False,TTC13
19121,TTC14,TTC14,"TTC14, NA, FLJ00166, KIAA1980",NA,"FLJ00166, KIAA1980",TTC14,False,TTC14,TTC14,,,,False,TTC14
19122,TTC15,TRAPPC12,"TRAPPC12, TTC15, CGI-87, TTC-15",TTC15,"CGI-87, TTC-15",TTC15,True,TTC15,TRAPPC12,TTC15,,TRAPPC12,False,TRAPPC12
19123,TTC16,TTC16,"TTC16, NA, FLJ32780",NA,FLJ32780,TTC16,False,TTC16,TTC16,,,,False,TTC16
19125,TTC17,TTC17,"TTC17, NA, FLJ10890",NA,FLJ10890,TTC17,False,TTC17,TTC17,,,,False,TTC17
19126,TTC18,CFAP70,"CFAP70, TTC18, FLJ25765",TTC18,FLJ25765,TTC18,True,TTC18,CFAP70,TTC18,,,False,TTC18
19127,TTC19,TTC19,"TTC19, NA, FLJ20343, MGC19520",NA,"FLJ20343, MGC19520",TTC19,False,TTC19,TTC19,,,,False,TTC19
19128,TTC21A,TTC21A,"TTC21A, NA, STI2, IFT139A, Thm2",NA,"STI2, IFT139A, Thm2",TTC21A,False,TTC21A,TTC21A,,,,False,TTC21A
19129,TTC21B,TTC21B,"TTC21B, NA, FLJ11457, JBTS11, NPHP12, IFT139B, THM1, FAP60, FLA17, IFT139",NA,"FLJ11457, JBTS11, NPHP12, IFT139B, THM1, FAP60, FLA17, IFT139",TTC21B,False,TTC21B,TTC21B,,TTC21B,TTC21B,False,TTC21B
19130,TTC22,TTC22,"TTC22, NA, FLJ20619",NA,FLJ20619,TTC22,False,TTC22,TTC22,,,,False,TTC22
19131,TTC23,TTC23,"TTC23, NA, FLJ12572, HCC-8",NA,"FLJ12572, HCC-8",TTC23,False,TTC23,TTC23,,,,False,TTC23
19132,TTC23L,TTC23L,"TTC23L, NA, FLJ25439",NA,FLJ25439,TTC23L,False,TTC23L,TTC23L,,,,False,TTC23L
19133,TTC24,TTC24,"TTC24, NA, NA",NA,NA,TTC24,False,TTC24,TTC24,,,,False,TTC24
19134,TTC25,ODAD4,"ODAD4, TTC25, DKFZP434H0115",TTC25,DKFZP434H0115,TTC25,True,TTC25,ODAD4,TTC25,,,False,TTC25
19135,TTC26,TTC26,"TTC26, NA, FLJ12571, dyf-13, DYF13, IFT56",NA,"FLJ12571, dyf-13, DYF13, IFT56",TTC26,False,TTC26,TTC26,,TTC26,TTC26,False,TTC26
19136,TTC27,TTC27,"TTC27, NA, FLJ20272",NA,FLJ20272,TTC27,False,TTC27,TTC27,,,,False,TTC27
19137,TTC28,TTC28,"TTC28, NA, KIAA1043",NA,KIAA1043,TTC28,False,TTC28,TTC28,,,,False,TTC28
19138,TTC29,TTC29,"TTC29, NA, NYD-SP14",NA,NYD-SP14,TTC29,False,TTC29,TTC29,,,,False,TTC29
19146,TTC3,TTC3,"TTC3, NA, TPRD, TPRDI, DCRR1, TPRDII, TPRDIII, RNF105",NA,"TPRD, TPRDI, DCRR1, TPRDII, TPRDIII, RNF105",TTC3,False,TTC3,TTC3,,,,False,TTC3
19139,TTC30A,TTC30A,"TTC30A, NA, FLJ13946, IFT70A, FAP259",NA,"FLJ13946, IFT70A, FAP259",TTC30A,False,TTC30A,TTC30A,,TTC30A,TTC30A,False,TTC30A
19140,TTC30B,TTC30B,"TTC30B, NA, FLJ30990, fleer, IFT70B",NA,"FLJ30990, fleer, IFT70B",TTC30B,False,TTC30B,TTC30B,,TTC30B,TTC30B,False,TTC30B
19141,TTC31,TTC31,"TTC31, NA, FLJ12788",NA,FLJ12788,TTC31,False,TTC31,TTC31,,,,False,TTC31
19142,TTC32,TTC32,"TTC32, NA, NA",NA,NA,TTC32,False,TTC32,TTC32,,,,False,TTC32
19143,TTC33,TTC33,"TTC33, NA, OSRF",NA,OSRF,TTC33,False,TTC33,TTC33,,,,False,TTC33
19144,TTC35,EMC2,"EMC2, KIAA0103, TTC35, NA","KIAA0103, TTC35",NA,TTC35,True,TTC35,EMC2,TTC35,,,False,TTC35
19145,TTC36,TTC36,"TTC36, NA, HBP21",NA,HBP21,TTC36,False,TTC36,TTC36,,,,False,TTC36
19147,TTC37,SKIC3,"SKIC3, KIAA0372, TTC37, THES, SKI3","KIAA0372, TTC37","THES, SKI3",TTC37,True,TTC37,SKIC3,TTC37,TTC37,,False,TTC37
19148,TTC38,TTC38,"TTC38, NA, FLJ20699",NA,FLJ20699,TTC38,False,TTC38,TTC38,,,,False,TTC38
19149,TTC39A,TTC39A,"TTC39A, C1orf34, KIAA0452, DEME-6",C1orf34,"KIAA0452, DEME-6",TTC39A,False,TTC39A,TTC39A,,,,False,TTC39A
19150,TTC39B,TTC39B,"TTC39B, C9orf52, FLJ33868",C9orf52,FLJ33868,TTC39B,False,TTC39B,TTC39B,,,,False,TTC39B
19151,TTC39C,TTC39C,"TTC39C, C18orf17, FLJ33761, HsT2697",C18orf17,"FLJ33761, HsT2697",TTC39C,False,TTC39C,TTC39C,,,,False,TTC39C
19152,TTC4,TTC4,"TTC4, NA, MGC5097, FLJ41930, CNS1",NA,"MGC5097, FLJ41930, CNS1",TTC4,False,TTC4,TTC4,,,,False,TTC4
19153,TTC5,TTC5,"TTC5, NA, Strap",NA,Strap,TTC5,False,TTC5,TTC5,,TTC5,TTC5,False,TTC5
19154,TTC7A,TTC7A,"TTC7A, TTC7, KIAA1140",TTC7,KIAA1140,TTC7A,False,TTC7A,TTC7A,,,,False,TTC7A
19155,TTC7B,TTC7B,"TTC7B, TTC7L1, NA",TTC7L1,NA,TTC7B,False,TTC7B,TTC7B,,,,False,TTC7B
19156,TTC8,TTC8,"TTC8, NA, BBS8, RP51",NA,"BBS8, RP51",TTC8,False,TTC8,TTC8,,TTC8,TTC8,False,TTC8
19157,TTC9,TTC9,"TTC9, NA, KIAA0227, TTC9A",NA,"KIAA0227, TTC9A",TTC9,False,TTC9,TTC9,,,,False,TTC9
19158,TTC9B,TTC9B,"TTC9B, NA, FLJ30373",NA,FLJ30373,TTC9B,False,TTC9B,TTC9B,,,,False,TTC9B
19159,TTC9C,TTC9C,"TTC9C, NA, MGC29649",NA,MGC29649,TTC9C,False,TTC9C,TTC9C,,,,False,TTC9C
19160,TTF1,NKX2-1,"NKX2-1, NKX2A, BCH, TITF1, TTF-1, TTF1","NKX2A, BCH, TITF1","TTF-1, TTF1",TTF1,True,TTF1,NKX2-1,TTF1,TTF1,,True,TTF1
19162,TTF2,TTF2,"TTF2, NA, HuF2, ZGRF6",NA,"HuF2, ZGRF6",TTF2,False,TTF2,TTF2,,,,False,TTF2
